Suffix,Place Name,State,Lat,Long
view,Grand View,MI,45.4002895,-84.6642048
beach,Grand View Beach,MI,45.4569557,-84.5855924
ville,Grandville,MI,42.9097484,-85.7630885
rners,Grange Corners,MI,42.5775268,-86.1905906
lake,Grass Lake,MI,42.2508691,-84.2130083
ing,Grayling,MI,44.6614039,-84.7147512
beach,Great Lakes Beach,MI,43.2169714,-82.5221455
oak,Green Oak,MI,42.4925336,-83.6979962
land,Greenland,MI,46.779383,-89.1018056
ville,Greenville,MI,43.1775314,-85.2527987
wood,Greenwood,MI,44.1761312,-84.1566651
wood,Greenwood,MI,46.4871583,-87.7559684
ville,Greilickville,MI,44.7830565,-85.6386885
ham,Gresham,MI,42.6414248,-84.8952686
city,Grind Stone City,MI,44.0502902,-82.9007771
farms,Grosse Pointe Farms,MI,42.4092038,-82.8918587
epark,Grosse Pointe Park,MI,42.3758708,-82.9374159
lake,Gull Lake,MI,42.3708728,-85.3866692
ville,Gunnisonville,MI,42.8130896,-84.5230351
rners,Hallers Corners,MI,42.6947518,-83.7035577
beach,Hammell Beach,MI,44.0939055,-83.5802546
ights,Hangore Heights,MI,45.439456,-84.2952983
beach,Harbor Beach,MI,43.8447369,-82.6513186
rings,Harbor Springs,MI,45.4316759,-84.9919992
view,Harbor View,MI,45.3427932,-83.4869262
wood,Hardwood,MI,45.9616217,-87.691243
ights,Harmon City Heights,MI,44.1336278,-83.5691432
sburg,Harrisburg,MI,43.191966,-85.8739353
ville,Harrisville,MI,44.6564022,-83.2946892
ford,Hartford,MI,42.2067051,-86.1666876
land,Hartland,MI,42.656697,-83.7530022
ett,Haslett,MI,42.7469789,-84.4010848
ville,Hermansville,MI,45.711075,-87.60207
rners,Hickory Corners,MI,42.4414265,-85.3755605
lake,Higgins Lake,MI,44.4836267,-84.7797529
land,Highland,MI,44.1455678,-85.2664329
land,Highland,MI,42.6380864,-83.6171651
rest,Hillcrest,MI,44.464738,-84.7730857
rest,Hillcrest,MI,46.4921696,-90.1562861
rners,Hills Corners,MI,41.8850447,-86.4752962
land,Holland,MI,42.7875235,-86.1089301
wood,Hollywood,MI,42.0144877,-86.455853
rners,Holy Corners,MI,42.811698,-85.5266874
ead,Homestead,MI,46.3380742,-84.1225258
hope,Hope,MI,43.7644706,-84.3380546
sburg,Hopkinsburg,MI,42.618921,-85.7028001
lake,Houghton Lake,MI,44.314739,-84.7647496
ights,Houghton Lake Heights,MI,44.3275165,-84.7744724
ville,Hoytville,MI,42.7411461,-84.8961032
lake,Hubbard Lake,MI,44.8736225,-83.5872014
ville,Hudsonville,MI,42.870859,-85.8650358
creek,Hunters Creek,MI,42.9855835,-83.2938322
city,Huron City,MI,44.0291777,-82.8327187
ights,Huron Heights,MI,44.1400167,-83.5691433
oaks,Huron Oaks,MI,44.2269614,-83.5499764
ights,Huronia Heights,MI,43.2122492,-82.5227011
town,Hurontown,MI,47.1102051,-88.5740122
epark,Hyde Park,MI,44.2169614,-83.5527542
city,Imlay City,MI,43.0247496,-83.0777153
ights,Imperial Heights,MI,46.533547,-88.1312459
grove,Indian Grove,MI,42.3886424,-86.2828071
town,Indiantown,MI,43.4722463,-83.836637
wood,Ironwood,MI,46.4546698,-90.1710081
ing,Irving,MI,42.6883672,-85.4180687
ing,Ishpeming,MI,46.488547,-87.6676358
view,Island View,MI,45.639415,-87.1976294
ville,Jacobsville,MI,46.9807612,-88.4101238
town,Jamestown,MI,42.8255824,-85.8425336
ome,Jerome,MI,42.0269888,-84.4693935
salem,Jerusalem,MI,42.2747591,-83.9818899
ville,Jessieville,MI,46.4546698,-90.1312849
sburg,Johannesburg,MI,44.9855663,-84.4558515
ville,Jonesville,MI,41.9842131,-84.6619016
ville,Juddville,MI,43.0586402,-83.9874658
ville,Kaiserville,MI,42.4317018,-84.0302276
city,Kent City,MI,43.2200235,-85.7511542
wood,Kentwood,MI,42.8694731,-85.6447492
beach,Killarney Beach,MI,43.6922446,-83.9224802
ing,Kings Landing,MI,42.0436538,-86.3975197
ford,Kingsford,MI,45.7949561,-88.0720706
ville,Kinneville,MI,42.466426,-84.5710867
ville,Klingville,MI,46.9677067,-88.477903
ville,Kochville,MI,43.5011361,-83.9455305
beach,Lagoon Beach,MI,43.6611336,-83.8899781
sburg,Laingsburg,MI,42.8903086,-84.3513631
lake,Lake,MI,43.8519677,-85.005307
city,Lake City,MI,44.3352872,-85.2150455
beach,Lake Huron Beach,MI,44.2330727,-83.5474763
beach,Lake Michigan Beach,MI,42.2208699,-86.369469
ights,Lake Orion Heights,MI,42.7703087,-83.2641061
land,Lake Roland,MI,46.8843778,-88.8640225
land,Lakeland,MI,42.4633676,-83.8441109
side,Lakeside,MI,41.8492087,-86.6678023
side,Lakeside,MI,42.8358614,-83.7066178
view,Lakeview,MI,41.833375,-86.692803
view,Lakeview,MI,42.298375,-85.2111035
view,Lakeview,MI,43.446419,-85.2741976
ville,Lakeville,MI,42.8214191,-83.1502144
wood,Lakewood,MI,42.2786524,-85.5408378
wood,Lakewood,MI,45.1908474,-83.4338659
wood,Lakewood,MI,46.4968794,-87.3451406
ville,Lambertville,MI,41.7658819,-83.6279921
wood,Lanewood,MI,42.3272584,-84.0224475
ights,Lapeer Heights,MI,43.0086384,-83.5949529
beach,Larson Beach,MI,44.8008451,-83.523587
rners,Layton Corners,MI,43.1758609,-83.9883027
ville,Leetsville,MI,44.7933396,-85.1447759
land,Leland,MI,45.0230536,-85.759808
ing,Levering,MI,45.6358445,-84.786994
ville,Lewisville,MI,43.9444563,-82.8349399
ights,Lexington Heights,MI,43.2250269,-82.5246458
rners,Liberty Corners,MI,41.7497705,-83.5871579
rners,Lickly Corners,MI,41.7964382,-84.4582814
ncoln,Lincoln,MI,42.1572631,-83.6010486
ncoln,Lincoln,MI,44.6847352,-83.4121935
ncoln,Lincoln,MI,45.97391,-83.6563878
hills,Linden Hills,MI,42.3042007,-86.324749
ville,Linkville,MI,43.7580713,-83.2671757
wood,Linwood,MI,43.7391889,-83.9622052
beach,Linwood Beach,MI,43.7239111,-83.943593
field,Litchfield,MI,42.0439345,-84.7574648
beach,Little Killarney Beach,MI,43.6841892,-83.9177576
lake,Little Lake,MI,46.2888335,-87.3418072
lake,Little Paw Paw Lake,MI,42.2194816,-86.2839122
wood,Lockwood,MI,41.8836602,-85.0488565
beach,Lockwood Beach,MI,43.8428024,-84.3355564
rners,Locust Corners,MI,41.8839365,-84.4202253
ights,Long Lake Heights,MI,44.0991854,-84.7744681
lulu,Lulu,MI,41.8797688,-83.6107697
manor,Lyon Manor,MI,44.4614052,-84.7439175
comb,Macomb,MI,42.7008653,-82.9590938
ights,Madison Heights,MI,42.4858692,-83.1052028
beach,Manitou Beach,MI,45.4908466,-83.9327806
beach,Manitou Beach,MI,41.9697676,-84.308279
camp,Mantila Camp,MI,46.2068953,-87.0640332
city,Maple City,MI,44.8555539,-85.8559201
land,Maple Island,MI,42.0633765,-86.1772385
alley,Maple Valley,MI,44.3052972,-84.4911275
ville,Martinsville,MI,42.1447634,-83.4604901
city,Mass City,MI,46.7638275,-89.0862501
field,Mayfield,MI,44.6261137,-85.5286785
ville,Mayville,MI,43.3369682,-83.3524502
land,McFarland,MI,46.1802277,-87.2448633
ing,McIntyre Landing,MI,44.6650137,-84.8083669
ing,Meads Landing,MI,44.4066823,-84.8047529
beach,Menonaqua Beach,MI,45.4152877,-84.9131061
beach,Meyers Beach,MI,43.8072436,-83.9255398
beach,Miami Beach,MI,45.4514003,-84.5564243
ville,Middleville,MI,42.7130889,-85.4619599
land,Midland,MI,43.6155825,-84.2472117
ford,Milford,MI,42.5936428,-83.5993856
brook,Millbrook,MI,43.5486408,-85.0855822
sburg,Millersburg,MI,45.3344563,-84.0608395
ett,Millett,MI,42.7000354,-84.6213702
beach,Milleville Beach,MI,42.0494881,-83.1868706
grove,Millgrove,MI,42.5666978,-85.8986391
wood,Milwood,MI,42.2592082,-85.56556
city,Minden City,MI,43.6714056,-82.7782681
hawk,Mohawk,MI,47.3038111,-88.3648334
town,Moorestown,MI,44.4658452,-85.0019861
ville,Mooreville,MI,42.1030977,-83.7332728
land,Moorland,MI,43.2283526,-85.9878293
rners,Morgan Corners,MI,42.2311544,-85.2024889
rners,Morgan Corners,MI,42.355318,-85.1816603
ville,Mosherville,MI,42.0603223,-84.6594047
rest,Mount Forest,MI,43.8872445,-84.1141597
lake,Mullett Lake,MI,45.5619556,-84.5255923
ights,Muskegon Heights,MI,43.2011264,-86.2389464
eau,Nadeau,MI,45.6088566,-87.5529012
ville,Nashville,MI,42.6028137,-85.0930536
city,National City,MI,44.2341852,-83.7233171
ville,Nellsville,MI,44.3358492,-84.8133632
city,Nessen City,MI,44.5200018,-85.8781352
land,New Holland,MI,42.8561342,-86.0789315
salem,New Salem,MI,42.7539175,-85.8019742
ville,Nicholsville,MI,42.0436552,-85.8961174
lake,North Lake,MI,46.493547,-87.7276353
ville,Northville,MI,42.4311464,-83.4832692
wood,Northwood,MI,42.3328169,-85.5897303
wood,Norwood,MI,45.2166702,-85.3814658
grove,Oak Grove,MI,42.70031,-83.9318985
grove,Oak Grove,MI,44.9725129,-84.6825299
grove,Oak Grove,MI,42.6203111,-83.2391005
epark,Oak Shade Park,MI,42.0683755,-84.1605014
wood,Oaklawn Beechwood,MI,42.8050232,-86.1144863
ville,Oakville,MI,42.0814316,-83.5807699
wood,Oakwood,MI,42.2564295,-85.6200058
wood,Oakwood,MI,42.8675291,-83.3366091
rings,Ogemaw Springs,MI,44.3036303,-84.2925056
city,Oil City,MI,43.6108625,-84.5883408
ville,Orangeville,MI,42.5528126,-85.5191805
beach,Orchard Beach,MI,45.5569556,-84.4644777
lake,Orchard Lake,MI,42.5830887,-83.3593798
ville,Ortonville,MI,42.8522506,-83.4430002
ville,Otisville,MI,43.1661367,-83.5243976
lake,Otsego Lake,MI,44.9169578,-84.69253
lake,Otter Lake,MI,43.2133586,-83.4543963
ford,Oxford,MI,42.8247524,-83.2646624
creek,Paint Creek,MI,42.1575409,-83.5816038
lake,Park Lake,MI,44.1458462,-85.2061528
rners,Parkers Corners,MI,42.5680902,-84.1132915
ville,Parshallville,MI,42.6919745,-83.7821709
ing,Patrick Landing,MI,45.9847391,-84.3772545
lake,Paw Paw Lake,MI,42.2122597,-86.2719674
pearl,Pearl,MI,42.5419737,-86.09281
beach,Pearl Beach,MI,41.8242162,-84.9863532
city,Pearll City,MI,44.9819573,-84.6836411
wood,Pennellwood,MI,41.9258788,-86.3347377
ing,Pequaming,MI,46.8518746,-88.4004052
ville,Perronville,MI,45.7985751,-87.3531884
ights,Perry Lake Heights,MI,42.8278068,-83.4010543
town,Peshawbestown,MI,45.0241663,-85.6009163
sburg,Petersburg,MI,41.9011578,-83.7149383
ville,Pettysville,MI,42.4753119,-83.8693894
ville,Phillipsville,MI,47.2796459,-88.4134473
ford,Pickford,MI,46.1577959,-84.3636468
ing,Pinconning,MI,43.8536325,-83.964987
creek,Pine Creek,MI,42.1656005,-85.256099
creek,Pine Creek,MI,42.8278004,-86.1375431
grove,Pine Grove,MI,42.3539249,-85.8627961
run,Pine Run,MI,43.1778035,-83.7141267
sburg,Pittsburg,MI,42.8925296,-84.2219136
field,Pittsfield,MI,42.2103174,-83.7241068
ford,Pittsford,MI,41.8622703,-84.4768925
field,Plainfield,MI,42.4969793,-84.1074559
lake,Pleasant Lake,MI,42.3800359,-84.3491296
alley,Pleasant Valley,MI,43.5097522,-84.5880614
view,Point Lakeview,MI,42.6558662,-82.7790845
laski,Polaski,MI,45.233624,-83.6583205
ing,Ponshewaing,MI,45.421122,-84.8033782
hope,Port Hope,MI,43.9408446,-82.7127124
land,Portland,MI,42.8692006,-84.9030517
ville,Poseyville,MI,43.5397499,-84.2494315
ville,Potterville,MI,42.629203,-84.738874
ville,Prairieville,MI,42.5047579,-85.4550103
ville,Prattville,MI,41.7822718,-84.3996699
rners,Preston Corners,MI,42.6994764,-82.9957619
ville,Prudenville,MI,44.2983513,-84.6519671
laski,Pulaski,MI,42.1150427,-84.6424619
town,Quakertown,MI,42.4861458,-83.3777109
beach,Rainy Beach,MI,45.4505673,-84.2152942
city,Rapid City,MI,44.8344485,-85.282562
ville,Rawsonville,MI,42.2153172,-83.5516037
ing,Reading,MI,41.8394928,-84.7480134
land,Richland,MI,42.3761504,-85.4550054
ville,Richville,MI,43.4091901,-83.677185
land,Riverland,MI,45.7966324,-87.226802
side,Riverside,MI,42.1833712,-86.3828015
view,Riverview,MI,42.1742073,-83.1793697
view,Riverview,MI,43.4480791,-85.652546
brook,Roaring Brook,MI,45.4286207,-84.9458857
ford,Rockford,MI,43.1200273,-85.5600316
wood,Rockwood,MI,42.0708765,-83.2465957
city,Rogers City,MI,45.4214024,-83.8183304
ville,Rogersville,MI,43.1228039,-83.5768987
city,Rose City,MI,44.4214062,-84.1166674
rners,Rose Corners,MI,42.7394731,-83.6666137
land,Rose Island,MI,43.7827942,-83.4313508
beach,Rosemary Beach,MI,41.9819869,-86.5636331
ville,Roseville,MI,42.4972583,-82.9371409
oak,Royal Oak,MI,42.4894801,-83.1446485
beach,Royal Oak Beach,MI,45.4919554,-84.5778154
usk,Rusk,MI,42.9575229,-86.0125441
ville,Russellville,MI,43.0916931,-83.5582864
ing,Saganing,MI,43.9289095,-83.9102658
salem,Salem,MI,42.4061467,-83.579938
creek,Sand Creek,MI,41.8258822,-84.1016116
lake,Sand Lake,MI,44.319184,-83.6847041
dusky,Sandusky,MI,43.4202989,-82.8296572
beach,Sandy Beach,MI,42.0511547,-86.1883495
ford,Sanford,MI,43.6728053,-84.3805544
beach,Sans Souci Beach,MI,41.830605,-84.9699639
field,Scofield,MI,42.0214333,-83.4818787
rners,Sebewa Corners,MI,42.7994787,-84.9558292
ing,Sebewaing,MI,43.7322394,-83.4510724
manor,Sebille Manor,MI,42.6611439,-82.8121417
sburg,Shaftsburg,MI,42.8047547,-84.2930264
rners,Shanghai Corners,MI,42.0333769,-86.3283517
ollow,Sharon Hollow,MI,42.1783721,-84.093836
rners,Sharps Corners,MI,44.4211281,-84.6836369
ville,Shattuckville,MI,43.4519705,-84.0513668
field,Sheffield,MI,43.1939172,-85.4908646
ville,Shelbyville,MI,42.5941998,-85.6372414
ville,Shepardsville,MI,43.0044741,-84.4258128
city,Sherman City,MI,43.7266931,-85.0772525
wood,Sherwood,MI,42.0014374,-85.2385898
town,Shiawasseetown,MI,42.9294744,-84.0794096
hiloh,Shiloh,MI,43.1047543,-85.0850115
ham,Shoreham,MI,42.0594856,-86.5164111
wood,Shorewood,MI,42.6505802,-86.2219828
hills,Shorewood Hills,MI,41.8958757,-86.6158564
beach,Silver Beach,MI,45.5486222,-84.532259
city,Silver City,MI,46.830223,-89.5704292
wood,Silverwood,MI,43.3233576,-83.2480026
lake,Skidway Lake,MI,44.183353,-84.0352725
ville,Smithville,MI,44.5241752,-85.1742162
ville,Snowville,MI,46.499658,-87.8193017
camp,Sokol Camp,MI,41.815597,-86.7216927
wood,South Rockwood,MI,42.0639323,-83.2610406
field,Southfield,MI,42.4733689,-83.2218731
land,Southland,MI,41.730884,-83.782995
ing,Spalding,MI,45.6957987,-87.5109599
rners,Spinks Corners,MI,42.0939304,-86.3208534
beach,Spring Beach,MI,41.907269,-85.958338
grove,Spring Grove,MI,42.5055845,-86.1683652
lake,Spring Lake,MI,43.0769625,-86.1969971
field,Springfield,MI,42.3264298,-85.2391614
field,Springfield,MI,42.7494732,-83.4735541
place,Springfield Place,MI,42.3083747,-85.2191598
ville,Springville,MI,42.0333766,-84.171056
ights,Springwell Heights,MI,45.4336226,-84.6900402
rners,Stanley Corners,MI,42.2175435,-85.1377632
ing,Sterling,MI,44.0333538,-84.0227717
ights,Sterling Heights,MI,42.5803122,-83.0302033
ville,Stevensville,MI,42.0144871,-86.5194654
ville,Stirlingville,MI,46.1872406,-84.3211454
creek,Stony Creek,MI,41.9642118,-83.3340978
creek,Stony Creek,MI,42.1558742,-83.6527162
creek,Stony Creek,MI,42.6961432,-83.1118767
rners,Stoughton Corners,MI,42.2294821,-86.1664105
sburg,Strasburg,MI,41.9142124,-83.5024345
city,Summit City,MI,44.5508365,-85.5150639
ville,Sumnerville,MI,41.9117131,-86.2075119
field,Sunfield,MI,42.7622568,-84.9924962
side,Sunnyside,MI,42.2622605,-83.3235416
beach,Sunset Beach,MI,42.0872637,-84.2035582
beach,Sunshine Beach,MI,47.0888165,-88.5156785
creek,Swartz Creek,MI,42.9572508,-83.8305144
town,Swedetown,MI,47.2363146,-88.4648399
beach,Sylvan Beach,MI,43.3719544,-86.4236799
lake,Sylvan Lake,MI,42.6114217,-83.3285467
rners,Tasmas Corners,MI,42.8047448,-86.1569872
city,Tawas City,MI,44.2694612,-83.5146973
ome,Teapot Dome,MI,42.2108728,-85.9661275
rners,Texas Corners,MI,42.201152,-85.6866718
ights,The Heights,MI,42.0825416,-84.2027247
ville,Thompsonville,MI,44.5202794,-85.9439718
ville,Thornville,MI,42.9425286,-83.2238295
oaks,Three Oaks,MI,41.7986545,-86.6105778
beach,Tobico Beach,MI,43.6764114,-83.9122015
lake,Torch Lake,MI,45.0752809,-85.3586838
city,Traverse City,MI,44.7630567,-85.6206317
rners,Tremaine Corners,MI,42.9005888,-85.0747261
epark,Trowbridge Park,MI,46.5565992,-87.4373604
lake,Turk Lake,MI,43.2708644,-85.2564132
rners,Twelve Corners,MI,42.1447615,-86.3786335
ing,Twining,MI,44.1130749,-83.8074873
city,Union City,MI,42.0667135,-85.1360882
lake,Union Lake,MI,42.6147541,-83.4468828
ville,Unionville,MI,43.6536297,-83.4660708
farms,Valley Farms,MI,42.7842011,-84.5427574
land,Valley Island,MI,43.7922385,-83.4280176
lake,Vandercook Lake,MI,42.193371,-84.3910659
town,Vantown,MI,42.6005906,-84.2235762
ville,Vermontville,MI,42.6289247,-85.0241621
ing,Vickery Landing,MI,42.5039252,-85.2713925
ville,Vickeryville,MI,43.1922546,-84.9652882
sburg,Vicksburg,MI,42.1200456,-85.532775
rners,Vienna Corners,MI,44.9702879,-84.3708475
land,Vineland,MI,42.0614305,-86.4702991
land,Vriesland,MI,42.8119701,-85.9403149
ville,Wagarville,MI,44.0308542,-84.4675116
beach,Wagner Beach,MI,44.1147388,-83.5671985
lake,Walled Lake,MI,42.537811,-83.4810481
lake,Walloon Lake,MI,45.2661206,-84.9336597
ford,Waterford,MI,42.7022527,-83.402718
erloo,Waterloo,MI,42.3530914,-84.1402313
town,Watertown,MI,43.341134,-82.8282674
ville,Watrousville,MI,43.4522443,-83.5230126
beach,Wauban Beach,MI,45.4489003,-84.6333717
beach,Waverland Beach,MI,41.9880981,-86.5616886
land,Wayland,MI,42.6739208,-85.6447438
ville,Webberville,MI,42.6669787,-84.1741305
ing,Wequetonsing,MI,45.428065,-84.9675535
land,West Highland,MI,42.6361419,-83.6621661
ing,West Ishpeming,MI,46.4835473,-87.7009688
land,Westland,MI,42.324204,-83.400211
ville,Westville,MI,43.3578092,-85.0836318
wood,Westwood,MI,42.302817,-85.6336192
city,White City,MI,46.9821502,-88.425124
lake,White Lake,MI,42.6916964,-83.5541098
beach,Whites Beach,MI,43.9294649,-83.8910986
lake,Whitmore Lake,MI,42.439479,-83.7438303
ville,Whitneyville,MI,42.8716978,-85.4589085
sburg,Williamsburg,MI,44.773614,-85.4039557
ville,Williamsville,MI,41.8667145,-85.8641664
ville,Williamsville,MI,42.4389241,-84.0966204
run,Willow Run,MI,42.2572607,-83.574382
lake,Wolverine Lake,MI,42.5566996,-83.4738263
farms,Wood Creek Farms,MI,42.5078124,-83.3288211
land,Woodland,MI,42.7267014,-85.1336129
beach,Woodland Beach,MI,41.9400451,-83.3132639
beach,Woodland Beach,MI,42.081987,-86.191684
beach,Woodlawn Beach,MI,42.4219824,-85.4175057
rners,Woods Corners,MI,43.0761433,-85.0750099
ville,Woodville,MI,42.2586467,-84.483571
ight,Wright,MI,43.1108566,-85.8086524
rners,Wrights Corners,MI,42.2036545,-84.9619222
ing,Wyoming,MI,42.9133602,-85.7053085
ville,Yargerville,MI,41.8383799,-83.5318793
ville,Yorkville,MI,42.3753172,-85.40167
land,Zeeland,MI,42.8125246,-86.018651
ford,Redford,MI,42.3833698,-83.2965971
hills,Farmington Hills,MI,42.4853125,-83.3771553
eaux,Pointe aux Peaux,MI,41.945045,-83.2540961
ville,Vaughnsville,MI,47.3813068,-88.2959395
creek,Conners Creek,MI,42.3638889,-82.9583333
ights,Sunrise Heights,MI,42.2986527,-85.1736019
town,Sid Town,MI,44.4519601,-83.6060896
beach,Forest Beach,MI,45.4344535,-85.0222784
rners,Canby Corners,MI,45.6361211,-84.9153334
ville,Churchville,MI,46.5183532,-84.1230814
lake,Chief Lake,MI,44.3486142,-86.1023062
ing,Albion Landing,MI,42.3819837,-84.7841476
ing,Angling,MI,44.6700097,-85.0092116
ayr,Ayr,MI,45.4922328,-84.8533826
eau,Barbeau,MI,46.2886298,-84.2811455
creek,Barker Creek,MI,44.7802817,-85.3133955
grove,Beach Grove,MI,45.2994242,-87.4376142
town,Bear Town,MI,46.8088209,-88.5098521
ing,Bell Landing,MI,45.4894567,-84.0741763
ville,Berryville,MI,42.4053141,-84.4871908
ing,Bonner Landing,MI,45.7041665,-85.5795303
ville,Bowmanville,MI,44.0833543,-84.2466674
ville,Bradleyville,MI,43.5833543,-83.6235758
wood,Braywood,MI,42.2628131,-86.3458589
ing,British Landing,MI,45.877513,-84.6450464
ing,Buckshot Landing,MI,46.816334,-89.7951606
ing,Bullis Crossing,MI,42.4678125,-84.0330062
ing,Burns Landing,MI,46.8274231,-87.7290189
lake,Burt Lake,MI,45.4408447,-84.7111524
field,Butterfield,MI,44.2777917,-84.9533681
ville,Buttersville,MI,43.9450048,-86.4556386
ing,Carp Lake Landing,MI,46.8302229,-89.7165458
arr,Carr,MI,43.873621,-86.0384019
bank,Cedar Bank,MI,46.2968889,-87.2668087
run,Cedar Run,MI,44.7627778,-85.8136947
ville,Cedarville,MI,45.9980732,-84.3630872
ing,Charlotte Landing,MI,42.3922613,-84.7758143
ing,Collens Landing,MI,44.6450146,-84.7714203
ing,Colling,MI,43.6111302,-83.4091228
ville,Colonville,MI,43.8441919,-84.7058487
wood,Colwood,MI,43.6116855,-83.352176
ing,Corning,MI,42.7247539,-85.6008545
ford,Crawford,MI,43.5239194,-84.7869585
land,Crow Island,MI,43.469747,-83.9038616
creek,Deer Creek,MI,42.7600313,-83.9071775
land,Dreamland,MI,47.0977044,-88.4131758
ville,Dunningville,MI,42.6128074,-85.9486423
wood,Edgewood,MI,43.2919725,-84.4288812
wood,Elmwood,MI,43.5847412,-83.2832836
wood,Elmwood,MI,46.2221732,-88.9098574
ing,Erickson Landing,MI,46.1416175,-88.4043022
place,Eureka Place,MI,43.1864205,-85.2030749
land,Fairland,MI,41.8992129,-86.2822356
ing,Farrar Landing,MI,44.87668,-84.6044701
wood,Floodwood,MI,46.2227222,-88.0093007
loyd,Floyd,MI,43.5891951,-84.409165
lake,Fourmile Lake,MI,42.3250364,-83.9666125
ing,Freeman Landing,MI,46.6188187,-87.4662482
ing,French Landing,MI,42.2100395,-83.4396563
field,Garfield,MI,43.3514148,-84.1338684
lake,Gibson Lake,MI,46.203005,-88.4301362
ing,Gillet Landing,MI,46.8710332,-87.7784617
